id,age,ed,employ,address,income,debtinc,creddebt,othdebt
2299,45,3,2,4,58.0,2.93,0.9023814,0.7970186
4291,34,2,1,1,32.0,9.44,0.8790528,2.1417472
3553,33,2,10,11,40.8,8.18,1.71544416,1.62199584
3598,51,4,19,2,113.8,6.02,2.26760156,4.58315844
2019,32,2,3,11,21.9,4.14,0.21669174,0.68996826
3391,45,2,25,20,80.2,25.88,13.2836864,7.4720736
755,26,3,0,6,26.1,12.93,1.1136609,2.2610691
292,44,2,23,1,57.6,0.54,0.202176,0.108864
3120,28,3,4,9,37.8,2.81,0.20500074,0.85717926
4447,28,1,5,5,27.7,15.12,2.34122616,1.84701384
1380,41,2,23,19,79.8,9.29,0.54117966,6.87224034
3968,49,2,5,0,64.0,22.55,10.665248,3.766752
171,45,1,0,18,24.6,27.12,1.77462432,4.89689568
4650,33,1,6,6,46.6,18.25,1.4032425,7.1012575
2913,43,1,13,18,71.5,8.61,4.78332855,1.37282145
1830,30,1,10,11,36.1,5.77,0.57281675,1.51015325
247,33,1,0,2,26.9,14.4,0.6740064,3.1995936
1467,29,1,2,0,29.4,6.15,0.7141995,1.0939005
4792,38,3,1,14,27.4,12.73,1.8660907,1.6219293
1060,40,1,15,20,33.6,6.82,0.28644,2.00508
4681,25,1,8,0,21.4,31.41,0.51085224,6.21088776
4706,22,1,6,2,25.6,4.39,0.55292928,0.57091072
4780,28,3,3,7,43.1,6.43,0.80645703,1.96487297
1455,27,1,3,6,20.5,2.68,0.2230564,0.3263436
4643,36,1,7,6,23.2,16.69,0.95640376,2.91567624
2066,25,4,0,1,33.9,8.34,1.89991872,0.92734128
2721,21,1,2,1,16.5,4.84,0.2739198,0.5246802
4955,50,1,13,12,54.2,13.74,0.4840602,6.9630198
212,23,1,6,2,22.7,17.37,1.03700637,2.90598363
4820,48,2,23,20,126.3,11.01,3.69889758,10.20673242
4421,28,3,5,6,42.2,4.18,0.32280468,1.44115532
1242,40,1,24,15,101.6,12.87,5.76648072,7.30943928
4359,42,1,2,22,27.5,9.31,1.72304825,0.83720175
147,39,1,5,2,36.6,7.37,1.4700939,1.2273261
1323,32,1,15,11,75.0,12.03,6.5413125,2.4811875
723,40,1,1,9,22.6,3.91,0.06008888,0.82357112
4000,26,3,2,1,56.6,17.34,1.3249494,8.4894906
2474,28,1,9,8,24.0,2.86,0.4475328,0.2388672
3975,49,3,5,27,54.7,6.59,1.80596973,1.79876027
636,45,1,17,0,63.4,8.74,3.047638,2.493522
2395,32,1,7,10,21.3,10.65,1.0344132,1.2340368
3929,31,2,3,10,30.4,13.74,1.82115456,2.35580544
2756,34,1,12,4,24.3,9.8,1.0930626,1.2883374
4413,36,1,16,8,35.2,5.07,1.0618608,0.7227792
954,35,3,5,14,36.7,4.25,0.4273715,1.1323785
1931,42,1,2,1,22.3,1.69,0.01733602,0.35953398
1872,20,2,0,1,14.7,5.05,0.30807525,0.43427475
3776,29,2,4,4,34.7,25.1,3.8235583,4.8861417
1315,29,2,5,0,33.3,14.35,0.46351935,4.31503065
2528,24,1,2,4,15.2,4.23,0.33948288,0.30347712
1081,23,1,1,0,16.1,0.77,0.03731497,0.08665503
2411,43,1,1,10,22.6,16.97,0.8821006,2.9531194
4978,45,3,10,20,69.6,7.46,1.1422752,4.0498848
2817,24,3,0,5,29.0,12.22,1.7506372,1.7931628
3354,38,2,10,10,42.9,9.44,0.95979312,3.08996688
1283,38,1,5,10,29.7,6.38,0.1800117,1.7148483
3204,28,2,4,6,20.4,10.26,0.66349368,1.42954632
197,44,1,28,8,157.7,11.93,6.45306823,12.36054177
935,28,2,7,7,31.7,2.15,0.1104111,0.5711389
3969,42,4,1,7,28.0,14.47,1.6935688,2.3580312
4801,27,3,2,0,60.2,3.75,0.14448,2.11302
3119,37,1,17,14,45.8,8.24,0.33587888,3.43804112
2247,21,1,1,1,16.3,6.19,0.39450727,0.61446273
1356,30,2,4,4,35.5,2.43,0.293301,0.569349
3769,26,1,7,0,24.6,9.39,1.04178294,1.26815706
4727,49,3,21,2,84.7,21.18,5.59711152,12.34234848
3564,49,5,15,1,2461.7,22.59,139.58060553,416.51742447
45,28,2,4,7,35.8,1.89,0.12382146,0.55279854
3489,32,1,2,1,23.5,22.49,0.17440995,5.11074005
1083,28,1,10,2,21.7,9.87,0.98950698,1.15228302
3676,34,1,9,7,29.2,4.34,0.3421656,0.9251144
1712,40,1,20,6,70.0,4.32,1.403136,1.620864
3797,48,2,4,22,20.0,16.18,1.669776,1.566224
1710,36,3,4,16,48.3,6.79,1.00682799,2.27274201
1744,56,1,9,13,29.3,10.03,1.51347685,1.42531315
2881,38,2,16,0,133.9,7.85,2.21785265,8.29329735
3105,23,1,0,2,16.9,12.32,0.41433392,1.66774608
1511,42,2,6,23,42.8,6.3,2.0276928,0.6687072
4223,27,2,9,4,29.8,5.94,0.25312716,1.51699284
2487,31,1,9,11,26.6,6.2,0.1632708,1.4859292
4446,25,1,3,4,17.8,4.94,0.10200112,0.77731888
2321,23,1,1,0,15.9,14.79,0.59495733,1.75665267
843,28,4,4,3,28.8,15.33,0.79029216,3.62474784
4097,39,1,3,18,29.8,5.65,0.4108228,1.2728772
3256,40,3,9,19,77.3,6.72,1.32980736,3.86475264
779,37,2,8,3,32.6,5.19,0.42467694,1.26726306
3021,40,3,16,0,160.3,19.53,14.7140973,16.5924927
751,28,1,3,7,35.6,11.04,1.13583936,2.79440064
1770,28,1,7,3,23.6,11.42,0.02964632,2.66547368
2285,24,1,4,4,28.1,6.49,0.50698582,1.31670418
372,38,1,20,1,62.3,8.61,1.11035421,4.25367579
2996,29,3,7,6,35.4,7.46,1.01144172,1.62939828
1348,24,2,3,4,16.7,10.07,0.64745065,1.03423935
278,29,1,6,2,36.5,16.75,2.274315,3.839435
4058,22,1,6,1,19.6,9.53,0.11580856,1.75207144
4928,24,3,3,5,21.6,2.09,0.10021968,0.35122032
963,30,1,5,9,22.4,7.63,1.0340176,0.6751024
2539,24,2,3,4,33.6,2.39,0.33165552,0.47138448
3753,48,2,0,0,25.2,8.0,1.050336,0.965664
3269,41,1,6,13,21.6,6.97,0.10689192,1.39862808
1243,23,2,1,2,21.0,15.53,0.3130848,2.9482152
3170,34,1,2,0,30.9,17.88,2.08841976,3.43650024
3444,41,4,14,2,92.3,3.73,0.23410972,3.20868028
1259,43,1,2,12,18.2,11.63,0.88476388,1.23189612
800,38,1,7,7,24.9,11.04,1.55866032,1.19029968
1522,26,1,2,4,22.3,11.22,1.46870922,1.03335078
3871,45,2,13,15,38.4,2.3,0.1360128,0.7471872
546,37,2,10,12,65.1,6.52,1.57896144,2.66555856
517,43,3,0,4,38.7,1.8,0.1351404,0.5614596
1441,40,1,13,7,51.3,13.86,0.711018,6.399162
4207,52,2,0,20,22.3,23.54,2.43048146,2.81893854
2583,45,3,12,12,60.0,23.97,4.444038,9.937962
1846,48,3,14,27,128.2,6.39,4.52197296,3.67000704
3296,26,3,1,4,22.4,23.96,2.66205184,2.70498816
3560,29,1,12,8,27.7,12.12,0.63451836,2.72272164
2842,30,3,5,7,24.4,3.49,0.12432776,0.72723224
4669,37,1,16,2,110.2,6.47,5.28328554,1.84665446
3025,27,1,3,7,14.0,6.48,0.2095632,0.6976368
4470,27,2,6,3,57.2,5.05,1.718717,1.169883
2133,41,1,21,15,57.2,6.24,0.41760576,3.15167424
3076,30,2,7,7,59.6,8.99,2.11106776,3.24697224
3786,38,1,19,7,44.7,4.37,1.69749591,0.25589409
2741,31,1,2,4,22.2,17.91,0.70773156,3.26828844
4802,35,1,15,4,48.7,15.91,1.26295171,6.48521829
183,41,4,14,3,44.2,1.7,0.3546608,0.3967392
3792,43,1,1,24,16.9,4.6,0.1391546,0.6382454
71,42,4,11,4,86.7,11.55,5.09704965,4.91680035
289,39,1,9,6,43.1,6.24,0.50561472,2.18382528
432,51,1,14,0,40.4,3.38,0.5393804,0.8261396
1826,28,1,6,6,26.6,4.28,0.3187744,0.8197056
1933,30,3,6,1,30.0,0.82,0.063714,0.182286
882,51,1,2,17,20.8,11.82,1.31778816,1.14077184
3020,26,2,8,3,45.5,14.3,1.7112095,4.7952905
2564,35,1,4,1,26.1,7.67,0.17816643,1.82370357
2529,30,3,0,8,36.4,8.01,1.0350522,1.8805878
4764,50,2,16,10,157.3,9.07,1.34110834,12.92600166
641,50,4,24,30,225.9,15.7,1.9861128,33.4801872
380,23,1,7,3,29.4,3.86,0.23037252,0.90446748
347,26,2,4,0,25.2,29.06,1.5378552,5.7852648
1693,48,4,5,16,38.7,14.54,0.81028512,4.81669488
2058,35,3,6,1,19.3,6.2,0.4989822,0.6976178
3801,31,2,12,9,24.2,12.76,1.73849896,1.34942104
2959,32,1,10,9,31.9,2.35,0.20165585,0.54799415
2768,26,2,6,6,27.5,5.24,0.629717,0.811283
627,38,1,10,2,37.8,8.81,0.18649008,3.14368992
230,50,1,19,31,43.5,16.66,3.5438319,3.7032681
3978,43,1,17,22,38.8,12.12,1.1051016,3.5974584
2991,22,2,4,0,16.3,3.4,0.1673684,0.3868316
3350,36,2,6,6,26.7,16.98,1.39636728,3.13729272
688,31,1,7,12,26.3,5.49,0.52701255,0.91685745
1404,26,1,6,6,22.2,8.52,0.25156152,1.63987848
2091,46,1,16,22,65.0,6.45,0.40248,3.79002
2516,30,3,5,3,84.7,2.11,0.66304007,1.12412993
4920,26,3,3,4,36.7,10.6,0.4551534,3.4350466
1189,28,2,9,5,16.8,2.44,0.08936256,0.32055744
2099,43,3,7,13,30.0,17.53,2.056269,3.202731
4283,39,1,5,1,22.1,17.47,0.29728699,3.56358301
2680,21,3,0,2,17.1,6.75,0.152361,1.001889
145,39,1,17,20,51.6,7.0,1.076376,2.535624
207,47,1,12,24,29.0,10.7,0.726102,2.376898
3415,36,4,7,10,84.6,15.21,2.77941456,10.08824544
304,30,1,0,11,17.1,0.51,0.03767472,0.04953528
1414,48,3,5,15,55.9,8.05,0.66149265,3.83845735
1880,39,3,17,2,183.9,6.29,2.46383703,9.10347297
4705,33,4,3,10,21.0,1.65,0.1334025,0.2130975
319,36,2,4,16,38.1,8.07,1.25139069,1.82327931
2081,27,1,6,2,23.3,8.9,0.6055204,1.4681796
1028,33,1,7,1,26.2,24.18,1.90688316,4.42827684
40,34,1,0,15,23.2,6.46,0.65793808,0.84078192
3699,38,1,2,5,21.8,11.78,0.15665044,2.41138956
86,30,2,2,3,28.4,6.7,0.2625864,1.6402136
2202,38,1,1,14,30.9,3.42,0.25679754,0.79998246
